Year,Month,Day,Hour,Actual,Predict
18,4,1,0,1022.4,1022.3936
18,4,1,1,1028.16,1028.7411
18,4,1,2,984.6,984.1736
18,4,1,3,892.44,891.45355
18,4,1,4,938.88,938.94946
18,4,1,5,856.08,855.45386
18,4,1,6,852.12,852.24176
18,4,1,7,880.92,880.6657
18,4,1,8,894.24,894.1684
18,4,1,9,944.64,944.2849
18,4,1,10,951.84,952.2775
18,4,1,11,1000.8,1000.21924
18,4,1,12,1010.16,1009.9924
18,4,1,13,977.76,977.1531
18,4,1,14,1022.76,1022.6576
18,4,1,15,990.72,990.5181
18,4,1,16,1010.52,1009.83246
18,4,1,17,1011.6,1011.51483
18,4,1,18,1025.28,1025.4631
18,4,1,19,1060.56,1060.6984
18,4,1,20,1122.84,1123.6425
18,4,1,21,1094.04,1094.1151
18,4,1,22,1119.6,1120.2087
18,4,1,23,1102.32,1102.1538
18,4,2,0,1095.12,1094.748
18,4,2,1,1083.24,1083.524
18,4,2,2,1028.16,1028.6808
18,4,2,3,942.12,941.8142
18,4,2,4,871.92,871.7971
18,4,2,5,871.2,871.2205
18,4,2,6,905.76,905.71747
18,4,2,7,984.6,983.8896
18,4,2,8,1106.28,1105.3868
18,4,2,9,1305.72,1305.2142
18,4,2,10,1371.96,1372.9615
18,4,2,11,1399.32,1399.1361
18,4,2,12,1380.6,1380.3676
18,4,2,13,1328.4,1329.5228
18,4,2,14,1306.08,1306.3771
18,4,2,15,1288.44,1288.5975
18,4,2,16,1299.24,1299.644
18,4,2,17,1322.28,1322.2605
18,4,2,18,1284.84,1284.0352
18,4,2,19,1253.88,1254.214
18,4,2,20,1296.0,1296.0344
18,4,2,21,1367.28,1367.895
18,4,2,22,1350.72,1350.5968
18,4,2,23,1136.52,1136.4362
18,4,3,0,1109.16,1108.286
18,4,3,1,1073.88,1073.141
18,4,3,2,1014.12,1013.14465
18,4,3,3,934.56,934.1638
18,4,3,4,897.48,897.27155
18,4,3,5,876.96,877.17847
18,4,3,6,932.76,932.16144
18,4,3,7,1019.52,1018.94403
18,4,3,8,1128.24,1128.4021
18,4,3,9,1315.8,1316.0641
18,4,3,10,1372.68,1373.038
18,4,3,11,1432.08,1432.5321
18,4,3,12,1409.76,1408.9948
18,4,3,13,1378.44,1378.9374
18,4,3,14,1386.0,1385.2634
18,4,3,15,1343.16,1343.5012
18,4,3,16,1377.0,1376.758
18,4,3,17,1351.08,1350.9539
18,4,3,18,1300.32,1300.106
18,4,3,19,1254.24,1254.4027
18,4,3,20,1360.08,1360.2089
18,4,3,21,1334.52,1334.4572
18,4,3,22,1325.88,1326.2186
18,4,3,23,1164.96,1164.8552
18,4,4,0,1189.44,1189.6562
18,4,4,1,1094.04,1094.147
18,4,4,2,1056.24,1056.151
18,4,4,3,990.36,990.4752
18,4,4,4,965.52,965.26654
18,4,4,5,922.68,922.422
18,4,4,6,947.88,947.6712
18,4,4,7,1015.2,1015.75775
18,4,4,8,1168.2,1168.334
18,4,4,9,1355.4,1355.1371
18,4,4,10,1436.4,1435.8921
18,4,4,11,1551.6,1551.2849
18,4,4,12,1470.96,1472.3507
18,4,4,13,1372.68,1372.945
18,4,4,14,1369.8,1369.6638
18,4,4,15,1308.96,1308.0682
18,4,4,16,1360.08,1360.0831
18,4,4,17,1374.12,1373.9349
18,4,4,18,1366.2,1365.3376
18,4,4,19,1375.2,1375.4602
18,4,4,20,1361.52,1361.0428
18,4,4,21,1252.44,1252.2634
18,4,4,22,1279.8,1279.0923
18,4,4,23,1159.2,1159.3319
18,4,5,0,1096.2,1096.6833
18,4,5,1,1084.32,1084.5212
18,4,5,2,1026.72,1026.8666
18,4,5,3,940.68,940.4611
18,4,5,4,914.4,914.5934
18,4,5,5,878.4,878.1725
18,4,5,6,936.72,936.3895
18,4,5,7,1057.68,1057.4491
18,4,5,8,1173.96,1174.1063
18,4,5,9,1428.84,1428.091
18,4,5,10,1482.48,1483.2618
18,4,5,11,1519.92,1520.7217
18,4,5,12,1595.88,1594.9202
18,4,5,13,1541.16,1540.6266
18,4,5,14,1536.12,1537.4968
18,4,5,15,1528.2,1528.4735
18,4,5,16,1457.64,1457.8055
18,4,5,17,1482.12,1482.979
18,4,5,18,1376.28,1375.9176
18,4,5,19,1347.12,1346.781
18,4,5,20,1327.68,1326.9443
18,4,5,21,1278.0,1277.8342
18,4,5,22,1302.12,1302.3584
18,4,5,23,1184.4,1185.02
18,4,6,0,1181.16,1181.4078
18,4,6,1,1151.64,1151.7172
18,4,6,2,1049.76,1049.7698
18,4,6,3,1029.96,1030.0055
18,4,6,4,957.24,957.1977
18,4,6,5,996.48,996.63916
18,4,6,6,946.44,946.7568
18,4,6,7,1057.68,1057.2308
18,4,6,8,1164.24,1164.363
18,4,6,9,1375.92,1375.8298
18,4,6,10,1413.0,1413.6614
18,4,6,11,1486.44,1486.7721
18,4,6,12,1472.4,1472.7177
18,4,6,13,1463.76,1463.6952
18,4,6,14,1462.32,1462.4117
18,4,6,15,1460.88,1461.7999
18,4,6,16,1491.12,1491.1304
18,4,6,17,1410.48,1411.3799
18,4,6,18,1323.36,1322.5653
18,4,6,19,1249.2,1249.0792
18,4,6,20,1251.72,1252.1978
18,4,6,21,1281.96,1281.899
18,4,6,22,1212.48,1212.7223
18,4,6,23,1101.6,1101.457
18,4,7,0,1129.68,1130.2346
18,4,7,1,1050.48,1050.0999
18,4,7,2,1028.88,1028.7579
18,4,7,3,1064.16,1064.0586
18,4,7,4,1028.16,1028.5488
18,4,7,5,906.48,906.02014
18,4,7,6,960.12,960.4152
18,4,7,7,1022.76,1022.635
18,4,7,8,1074.6,1075.0826
18,4,7,9,1227.6,1227.1619
18,4,7,10,1210.68,1211.1354
18,4,7,11,1179.0,1178.9753
18,4,7,12,1255.32,1255.5066
18,4,7,13,1202.4,1203.2102
18,4,7,14,1048.32,1048.8087
18,4,7,15,1003.68,1003.85785
18,4,7,16,1069.56,1068.9279
18,4,7,17,1040.04,1039.8146
18,4,7,18,1017.36,1017.2397
18,4,7,19,1005.48,1005.71906
18,4,7,20,1086.84,1086.5935
18,4,7,21,1117.8,1117.8564
18,4,7,22,1096.56,1096.9833
18,4,7,23,1075.68,1075.7931
18,4,8,0,971.64,970.5308
18,4,8,1,1049.04,1048.9437
18,4,8,2,982.8,982.1577
18,4,8,3,926.28,926.5448
18,4,8,4,963.72,963.6878
18,4,8,5,831.96,831.55444
18,4,8,6,900.36,900.00244
18,4,8,7,876.24,875.4835
18,4,8,8,911.16,911.53564
18,4,8,9,962.28,962.4861
18,4,8,10,873.0,872.6606
18,4,8,11,1012.32,1011.9206
18,4,8,12,1005.48,1005.77826
18,4,8,13,998.64,998.65466
18,4,8,14,1064.16,1063.956
18,4,8,15,1083.6,1083.5913
18,4,8,16,1008.36,1007.85504
18,4,8,17,1141.92,1141.7568
18,4,8,18,1061.28,1061.0564
18,4,8,19,1064.88,1064.5729
18,4,8,20,1160.64,1160.6997
18,4,8,21,1203.48,1203.3927
18,4,8,22,1166.04,1165.9465
18,4,8,23,1175.76,1175.3367
18,4,9,0,1184.76,1185.0182
18,4,9,1,1188.72,1188.5242
18,4,9,2,1137.24,1136.8495
18,4,9,3,1089.36,1089.3022
18,4,9,4,972.72,972.7768
18,4,9,5,961.56,961.15906
18,4,9,6,967.68,967.909
18,4,9,7,1049.76,1049.7275
18,4,9,8,1225.44,1225.4517
18,4,9,9,1397.88,1398.2437
18,4,9,10,1518.12,1517.2977
18,4,9,11,1553.76,1553.1613
18,4,9,12,1544.4,1545.674
18,4,9,13,1449.72,1451.6537
18,4,9,14,1413.0,1413.5366
18,4,9,15,1403.64,1404.2168
18,4,9,16,1374.48,1374.0265
18,4,9,17,1378.44,1379.0475
18,4,9,18,1278.72,1278.7216
18,4,9,19,1250.28,1250.6011
18,4,9,20,1333.8,1334.0574
18,4,9,21,1316.88,1316.4518
18,4,9,22,1387.08,1387.5848
18,4,9,23,1215.0,1215.3848
18,4,10,0,1206.36,1206.2291
18,4,10,1,1131.12,1131.2468
18,4,10,2,1045.08,1045.4777
18,4,10,3,961.92,962.3466
18,4,10,4,933.48,934.0441
18,4,10,5,863.64,863.2438
18,4,10,6,912.24,911.9347
18,4,10,7,1045.8,1045.9314
18,4,10,8,1105.2,1104.8575
18,4,10,9,1305.0,1304.9998
18,4,10,10,1371.24,1370.477
18,4,10,11,1410.12,1408.7137
18,4,10,12,1411.2,1411.2134
18,4,10,13,1337.76,1337.2413
18,4,10,14,1341.0,1340.8154
18,4,10,15,1247.76,1248.8645
18,4,10,16,1262.16,1262.4763
18,4,10,17,1274.76,1275.1775
18,4,10,18,1245.6,1244.9929
18,4,10,19,1251.72,1252.0247
18,4,10,20,1249.92,1249.0736
18,4,10,21,1290.6,1289.9355
18,4,10,22,1292.4,1292.0475
18,4,10,23,1178.64,1178.9973
18,4,11,0,1185.48,1185.4198
18,4,11,1,1118.88,1118.6517
18,4,11,2,1059.48,1059.5006
18,4,11,3,995.76,995.9844
18,4,11,4,970.2,970.0212
18,4,11,5,902.52,902.6279
18,4,11,6,959.4,960.1509
18,4,11,7,980.64,981.46423
18,4,11,8,1129.32,1130.1143
18,4,11,9,1319.76,1319.4598
18,4,11,10,1301.04,1300.3562
18,4,11,11,1370.88,1370.2892
18,4,11,12,1416.6,1416.6641
18,4,11,13,1381.68,1382.0544
18,4,11,14,1379.88,1380.0927
18,4,11,15,1338.48,1339.112
18,4,11,16,1387.44,1388.0641
18,4,11,17,1308.24,1308.2527
18,4,11,18,1253.88,1254.4944
18,4,11,19,1247.76,1248.956
18,4,11,20,1273.32,1272.8678
18,4,11,21,1294.56,1295.275
18,4,11,22,1210.68,1211.0516
18,4,11,23,1112.04,1111.6144
18,4,12,0,1120.68,1120.7695
18,4,12,1,1053.72,1053.9376
18,4,12,2,990.0,989.7517
18,4,12,3,891.36,890.937
18,4,12,4,894.24,894.07294
18,4,12,5,810.0,809.4883
18,4,12,6,876.96,877.3722
18,4,12,7,907.92,907.77325
18,4,12,8,998.64,998.5436
18,4,12,9,1248.84,1248.7883
18,4,12,10,1240.92,1240.7426
18,4,12,11,1368.0,1367.924
18,4,12,12,1334.16,1333.9552
18,4,12,13,1276.56,1276.9946
18,4,12,14,1276.56,1276.8029
18,4,12,15,1178.28,1178.0741
18,4,12,16,1272.96,1272.8284
18,4,12,17,1224.72,1225.216
18,4,12,18,1162.08,1162.0015
18,4,12,19,1169.64,1168.7146
18,4,12,20,1241.64,1241.5195
18,4,12,21,1179.36,1179.1154
18,4,12,22,1169.28,1168.6095
18,4,12,23,1058.04,1057.1655
18,4,13,0,1040.4,1039.8992
18,4,13,1,1021.32,1021.1642
18,4,13,2,970.2,969.94257
18,4,13,3,938.52,938.88513
18,4,13,4,898.56,898.17084
18,4,13,5,834.12,834.30457
18,4,13,6,893.52,893.91864
18,4,13,7,958.32,958.15625
18,4,13,8,1007.64,1007.5446
18,4,13,9,1226.52,1226.5535
18,4,13,10,1252.08,1252.2267
18,4,13,11,1317.24,1317.0575
18,4,13,12,1285.2,1284.3307
18,4,13,13,1250.64,1250.8143
18,4,13,14,1274.4,1275.179
18,4,13,15,1248.48,1249.1138
18,4,13,16,1268.64,1268.3026
18,4,13,17,1257.48,1257.5023
18,4,13,18,1205.64,1206.1548
18,4,13,19,1162.08,1162.182
18,4,13,20,1183.32,1183.1887
18,4,13,21,1190.52,1190.4417
18,4,13,22,1168.56,1168.5634
18,4,13,23,1015.2,1015.68335
18,4,14,0,973.08,973.1566
18,4,14,1,976.32,975.9349
18,4,14,2,920.88,920.3062
18,4,14,3,893.88,893.90204
18,4,14,4,912.96,912.21497
18,4,14,5,825.48,825.67676
18,4,14,6,899.64,899.4523
18,4,14,7,903.6,903.0769
18,4,14,8,1004.4,1003.7511
18,4,14,9,1121.76,1121.877
18,4,14,10,1040.04,1039.8799
18,4,14,11,1205.28,1204.9358
18,4,14,12,1199.16,1198.9116
18,4,14,13,1238.4,1238.0796
18,4,14,14,1176.84,1177.1442
18,4,14,15,1105.2,1105.044
18,4,14,16,1077.12,1077.0482
18,4,14,17,1089.72,1089.5795
18,4,14,18,1036.44,1037.199
18,4,14,19,1072.44,1072.9099
18,4,14,20,1070.28,1070.7656
18,4,14,21,1090.08,1090.4136
18,4,14,22,1096.2,1096.7579
18,4,14,23,1047.96,1047.6522
18,4,15,0,1044.0,1043.5693
18,4,15,1,1079.28,1080.066
18,4,15,2,991.8,992.52856
18,4,15,3,961.92,962.5083
18,4,15,4,931.68,931.60614
18,4,15,5,941.76,941.7661
18,4,15,6,836.28,836.3829
18,4,15,7,924.12,924.15704
18,4,15,8,893.16,893.6635
18,4,15,9,977.04,977.3051
18,4,15,10,885.96,885.98376
18,4,15,11,947.88,947.69885
18,4,15,12,974.88,974.9409
18,4,15,13,964.8,964.85565
18,4,15,14,1021.32,1021.17145
18,4,15,15,991.8,992.65485
18,4,15,16,987.84,987.35004
18,4,15,17,1010.88,1011.59454
18,4,15,18,980.28,979.2148
18,4,15,19,1099.8,1100.4003
18,4,15,20,1063.8,1063.8663
18,4,15,21,1132.2,1131.6033
18,4,15,22,1171.8,1171.2212
18,4,15,23,1113.12,1113.4891
18,4,16,0,1100.16,1100.4496
18,4,16,1,1095.12,1094.7413
18,4,16,2,1038.6,1038.7041
18,4,16,3,954.72,955.5888
18,4,16,4,938.52,938.97345
18,4,16,5,904.68,905.11566
18,4,16,6,911.16,911.62
18,4,16,7,982.44,982.0028
18,4,16,8,1147.68,1147.7997
18,4,16,9,1290.96,1291.551
18,4,16,10,1307.16,1307.0271
18,4,16,11,1367.64,1367.8264
18,4,16,12,1319.4,1319.5621
18,4,16,13,1252.08,1252.3877
18,4,16,14,1256.76,1256.6759
18,4,16,15,1270.8,1270.7388
18,4,16,16,1233.36,1232.8066
18,4,16,17,1268.64,1268.6415
18,4,16,18,1220.04,1220.4766
18,4,16,19,1199.88,1199.7554
18,4,16,20,1285.2,1283.9958
18,4,16,21,1261.08,1261.2378
18,4,16,22,1276.2,1275.7367
18,4,16,23,1146.6,1146.488
18,4,17,0,1102.32,1102.1239
18,4,17,1,1068.84,1068.6417
18,4,17,2,1010.16,1009.85724
18,4,17,3,965.16,964.9895
18,4,17,4,891.0,890.81915
18,4,17,5,908.64,908.1165
18,4,17,6,906.48,906.2662
18,4,17,7,1010.52,1009.8524
18,4,17,8,1065.6,1065.6615
18,4,17,9,1274.4,1275.211
18,4,17,10,1307.88,1307.7924
18,4,17,11,1333.44,1334.0032
18,4,17,12,1340.64,1341.033
18,4,17,13,1414.44,1414.4155
18,4,17,14,1473.12,1473.2427
18,4,17,15,1317.24,1316.9646
18,4,17,16,1229.76,1229.4882
18,4,17,17,1245.96,1245.1006
18,4,17,18,1158.12,1158.5378
18,4,17,19,1163.88,1164.0107
18,4,17,20,1305.72,1305.4576
18,4,17,21,1296.72,1296.2776
18,4,17,22,1307.16,1307.1263
18,4,17,23,1146.96,1146.4812
18,4,18,0,1090.44,1090.3055
18,4,18,1,1071.72,1071.1555
18,4,18,2,993.6,993.86456
18,4,18,3,960.84,960.89404
18,4,18,4,886.32,886.2399
18,4,18,5,876.96,877.61945
18,4,18,6,923.4,923.0331
18,4,18,7,925.56,926.4122
18,4,18,8,1044.36,1043.7552
18,4,18,9,1137.6,1136.6937
18,4,18,10,1205.28,1205.1184
18,4,18,11,1300.68,1300.2179
18,4,18,12,1319.04,1319.7634
18,4,18,13,1267.2,1268.0021
18,4,18,14,1276.2,1276.2006
18,4,18,15,1236.96,1237.5378
18,4,18,16,1288.44,1288.7793
18,4,18,17,1262.52,1262.5597
18,4,18,18,1152.72,1152.4847
18,4,18,19,1107.36,1107.6515
18,4,18,20,1206.72,1206.5795
18,4,18,21,1182.96,1183.006
18,4,18,22,1214.64,1215.0621
18,4,18,23,1063.44,1063.6528
18,4,19,0,1072.8,1072.9863
18,4,19,1,1036.08,1035.5448
18,4,19,2,971.28,970.4968
18,4,19,3,929.52,928.9717
18,4,19,4,876.96,877.36096
18,4,19,5,868.68,869.13226
18,4,19,6,845.64,845.19324
18,4,19,7,936.72,936.4336
18,4,19,8,974.52,974.9157
18,4,19,9,1150.92,1150.8097
18,4,19,10,1198.44,1197.9678
18,4,19,11,1279.44,1279.0793
18,4,19,12,1284.84,1284.3812
18,4,19,13,1263.24,1263.202
18,4,19,14,1307.16,1307.4021
18,4,19,15,1285.56,1286.8125
18,4,19,16,1286.64,1287.1914
18,4,19,17,1288.08,1287.9696
18,4,19,18,1161.72,1162.07
18,4,19,19,1167.84,1168.26
18,4,19,20,1249.92,1249.1871
18,4,19,21,1236.96,1237.3011
18,4,19,22,1181.52,1181.3965
18,4,19,23,1062.36,1062.6815
18,4,20,0,1046.16,1046.0872
18,4,20,1,996.48,996.54407
18,4,20,2,953.28,953.50934
18,4,20,3,896.04,895.84766
18,4,20,4,860.04,860.11707
18,4,20,5,848.16,848.0136
18,4,20,6,872.64,872.31226
18,4,20,7,939.24,939.17487
18,4,20,8,1014.84,1015.45013
18,4,20,9,1106.28,1105.0739
18,4,20,10,1135.8,1136.1307
18,4,20,11,1235.88,1234.6436
18,4,20,12,1253.16,1252.9175
18,4,20,13,1233.36,1232.818
18,4,20,14,1276.56,1276.8202
18,4,20,15,1191.96,1191.936
18,4,20,16,1232.64,1232.8406
18,4,20,17,1231.56,1232.0452
18,4,20,18,1119.96,1120.2108
18,4,20,19,1105.92,1105.2584
18,4,20,20,1180.8,1181.3901
18,4,20,21,1211.76,1211.6217
18,4,20,22,1209.24,1208.932
18,4,20,23,1040.4,1039.7333
18,4,21,0,1008.0,1007.61053
18,4,21,1,1024.56,1024.7567
18,4,21,2,964.44,964.931
18,4,21,3,897.12,897.0608
18,4,21,4,885.96,885.90295
18,4,21,5,847.44,847.91626
18,4,21,6,880.92,880.6725
18,4,21,7,887.04,886.87616
18,4,21,8,929.52,928.7275
18,4,21,9,1009.08,1009.7408
18,4,21,10,1024.2,1024.7632
18,4,21,11,1091.88,1092.2109
18,4,21,12,1126.08,1126.1417
18,4,21,13,1133.28,1133.5419
18,4,21,14,1082.16,1082.1473
18,4,21,15,1033.92,1033.8999
18,4,21,16,1014.84,1015.6432
18,4,21,17,1054.8,1053.8907
18,4,21,18,983.52,983.6464
18,4,21,19,1016.28,1016.15564
18,4,21,20,1065.24,1065.4851
18,4,21,21,1112.4,1113.3899
18,4,21,22,1112.4,1113.3995
18,4,21,23,1033.56,1033.5688
18,4,22,0,1010.52,1009.7885
18,4,22,1,977.76,976.9983
18,4,22,2,940.32,940.33105
18,4,22,3,902.52,902.7112
18,4,22,4,929.16,928.8002
18,4,22,5,846.0,845.1245
18,4,22,6,825.48,825.4454
18,4,22,7,826.2,825.9185
18,4,22,8,826.92,826.40326
18,4,22,9,907.2,907.62427
18,4,22,10,928.44,928.6841
18,4,22,11,949.68,949.7234
18,4,22,12,1009.08,1009.7927
18,4,22,13,1024.56,1024.974
18,4,22,14,1034.28,1034.214
18,4,22,15,1023.84,1022.933
18,4,22,16,1015.56,1015.70245
18,4,22,17,1078.56,1078.1245
18,4,22,18,1042.2,1042.2239
18,4,22,19,1096.92,1097.23
18,4,22,20,1089.0,1089.2034
18,4,22,21,1166.4,1166.4406
18,4,22,22,1093.32,1093.3635
18,4,22,23,1074.96,1075.3531
18,4,23,0,1100.88,1100.8843
18,4,23,1,1093.68,1093.666
18,4,23,2,1022.04,1022.1328
18,4,23,3,1003.68,1003.5551
18,4,23,4,937.08,937.172
18,4,23,5,952.56,952.2662
18,4,23,6,917.64,917.59827
18,4,23,7,1059.48,1059.4656
18,4,23,8,1137.24,1136.8663
18,4,23,9,1321.2,1321.5685
18,4,23,10,1384.2,1384.4371
18,4,23,11,1432.08,1432.5692
18,4,23,12,1504.44,1503.8876
18,4,23,13,1493.64,1495.2522
18,4,23,14,1539.72,1540.3201
18,4,23,15,1553.4,1553.6508
18,4,23,16,1518.84,1517.9279
18,4,23,17,1531.44,1531.7015
18,4,23,18,1406.52,1405.1976
18,4,23,19,1371.96,1372.9437
18,4,23,20,1350.72,1351.004
18,4,23,21,1405.8,1405.4296
18,4,23,22,1306.44,1306.2449
18,4,23,23,1228.68,1228.8468
18,4,24,0,1182.96,1182.9452
18,4,24,1,1138.32,1138.5225
18,4,24,2,1037.16,1037.4603
18,4,24,3,1042.56,1042.3469
18,4,24,4,952.2,952.1067
18,4,24,5,959.76,960.20807
18,4,24,6,967.32,967.6542
18,4,24,7,1098.72,1098.6655
18,4,24,8,1190.88,1191.0851
18,4,24,9,1318.32,1318.8776
18,4,24,10,1338.12,1338.905
18,4,24,11,1382.76,1382.6171
18,4,24,12,1413.36,1413.5632
18,4,24,13,1341.0,1341.3082
18,4,24,14,1402.2,1401.6361
18,4,24,15,1368.72,1368.6749
18,4,24,16,1440.0,1439.962
18,4,24,17,1431.0,1430.9114
18,4,24,18,1324.8,1325.0009
18,4,24,19,1271.88,1271.2919
18,4,24,20,1373.76,1373.9071
18,4,24,21,1347.12,1346.7128
18,4,24,22,1335.6,1335.5327
18,4,24,23,1168.56,1168.2933
18,4,25,0,1119.6,1120.3373
18,4,25,1,1107.36,1107.7393
18,4,25,2,1034.64,1034.5748
18,4,25,3,972.0,972.6178
18,4,25,4,934.92,934.7847
18,4,25,5,883.44,883.9667
18,4,25,6,951.48,952.17914
18,4,25,7,946.8,946.8689
18,4,25,8,1017.36,1017.08203
18,4,25,9,1176.84,1177.1848
18,4,25,10,1217.52,1217.6118
18,4,25,11,1321.2,1321.7742
18,4,25,12,1357.56,1357.6375
18,4,25,13,1298.88,1298.444
18,4,25,14,1293.84,1295.1091
18,4,25,15,1271.88,1271.4685
18,4,25,16,1314.36,1315.0773
18,4,25,17,1302.84,1302.874
18,4,25,18,1197.72,1197.8589
18,4,25,19,1143.36,1143.0206
18,4,25,20,1229.76,1229.4492
18,4,25,21,1239.12,1238.465
18,4,25,22,1218.96,1218.2826
18,4,25,23,1069.56,1068.9153
18,4,26,0,1074.96,1075.3307
18,4,26,1,1066.68,1066.8727
18,4,26,2,1013.04,1013.33777
18,4,26,3,916.92,916.8113
18,4,26,4,932.04,931.6813
18,4,26,5,895.68,895.82166
18,4,26,6,958.32,957.99554
18,4,26,7,976.32,975.82153
18,4,26,8,1099.08,1098.8353
18,4,26,9,1203.12,1203.0635
18,4,26,10,1178.28,1178.1559
18,4,26,11,1275.84,1275.8949
18,4,26,12,1277.28,1277.2183
18,4,26,13,1254.24,1254.3325
18,4,26,14,1268.28,1268.2771
18,4,26,15,1252.08,1252.4692
18,4,26,16,1307.52,1307.6232
18,4,26,17,1324.44,1324.9879
18,4,26,18,1198.08,1197.602
18,4,26,19,1147.68,1147.7386
18,4,26,20,1229.04,1229.0099
18,4,26,21,1211.04,1211.4037
18,4,26,22,1261.08,1261.3245
18,4,26,23,1098.0,1097.6212
18,4,27,0,1046.52,1046.4169
18,4,27,1,1030.68,1030.9578
18,4,27,2,982.08,981.89124
18,4,27,3,903.6,903.1264
18,4,27,4,936.0,936.1667
18,4,27,5,857.16,857.54034
18,4,27,6,888.12,888.1215
18,4,27,7,932.76,932.2891
18,4,27,8,987.48,987.1149
18,4,27,9,1159.56,1159.494
18,4,27,10,1170.0,1170.4906
18,4,27,11,1233.0,1232.7815
18,4,27,12,1236.24,1236.9226
18,4,27,13,1243.8,1243.9734
18,4,27,14,1268.64,1268.3949
18,4,27,15,1271.52,1271.1597
18,4,27,16,1287.36,1287.0269
18,4,27,17,1321.2,1321.605
18,4,27,18,1225.08,1225.4142
18,4,27,19,1154.52,1154.7903
18,4,27,20,1226.52,1226.6327
18,4,27,21,1245.24,1245.2151
18,4,27,22,1232.28,1232.1443
18,4,27,23,1103.04,1102.8169
18,4,28,0,1060.2,1060.8339
18,4,28,1,991.44,990.9038
18,4,28,2,907.2,907.83655
18,4,28,3,887.4,887.5556
18,4,28,4,849.96,850.4592
18,4,28,5,835.56,835.4713
18,4,28,6,847.08,847.74243
18,4,28,7,864.0,864.6359
18,4,28,8,938.16,938.0864
18,4,28,9,1000.08,1000.2115
18,4,28,10,976.32,976.04614
18,4,28,11,1060.56,1060.8518
18,4,28,12,1094.76,1094.4144
18,4,28,13,1131.48,1131.5048
18,4,28,14,1042.56,1042.4987
18,4,28,15,1020.24,1020.3165
18,4,28,16,993.96,994.11005
18,4,28,17,1050.48,1050.1366
18,4,28,18,970.92,970.4218
18,4,28,19,983.16,983.7228
18,4,28,20,1031.04,1030.838
18,4,28,21,1097.64,1097.5288
18,4,28,22,1028.88,1028.665
18,4,28,23,1029.6,1029.5605
18,4,29,0,1002.96,1003.0193
18,4,29,1,979.2,978.9458
18,4,29,2,918.36,918.1407
18,4,29,3,927.0,926.9748
18,4,29,4,848.88,848.4496
18,4,29,5,812.52,812.82574
18,4,29,6,819.72,818.77
18,4,29,7,821.88,821.904
18,4,29,8,835.56,835.63654
18,4,29,9,855.0,854.886
18,4,29,10,873.0,872.887
18,4,29,11,884.16,884.4744
18,4,29,12,920.88,920.45953
18,4,29,13,951.48,952.06903
18,4,29,14,967.32,967.6345
18,4,29,15,977.4,977.3959
18,4,29,16,1023.12,1022.88696
18,4,29,17,1041.84,1041.8599
18,4,29,18,975.96,975.8619
18,4,29,19,981.36,981.755
18,4,29,20,1034.64,1034.6992
18,4,29,21,1096.56,1096.9547
18,4,29,22,1017.72,1018.1814
18,4,29,23,1051.2,1050.1615
18,4,30,0,1048.32,1048.5645
18,4,30,1,1000.08,1000.08813
18,4,30,2,964.8,964.8389
18,4,30,3,892.08,891.4129
18,4,30,4,836.28,836.3126
18,4,30,5,824.76,825.1067
18,4,30,6,836.64,836.6582
18,4,30,7,907.2,907.5606
18,4,30,8,998.64,998.6851
18,4,30,9,1179.0,1179.0133
18,4,30,10,1220.04,1220.3881
18,4,30,11,1320.48,1320.2983
18,4,30,12,1330.92,1330.1935
18,4,30,13,1275.12,1275.3445
18,4,30,14,1298.52,1298.2513
18,4,30,15,1283.76,1283.6836
18,4,30,16,1267.56,1267.7604
18,4,30,17,1348.56,1348.6191
18,4,30,18,1343.52,1343.8381
18,4,30,19,1319.4,1319.6313
18,4,30,20,1361.16,1361.1221
18,4,30,21,1309.32,1308.2605
18,4,30,22,1349.64,1350.3656
18,4,30,23,1164.24,1164.4713
18,5,1,0,1126.08,1125.9822
18,5,1,1,1108.44,1108.4489
18,5,1,2,1041.84,1041.8466
18,5,1,3,954.36,953.5716
18,5,1,4,909.72,910.02625
18,5,1,5,876.24,875.47876
18,5,1,6,895.32,895.9268
18,5,1,7,951.12,950.2077
18,5,1,8,1028.88,1028.6587
18,5,1,9,1200.6,1200.7505
18,5,1,10,1234.08,1233.8115
18,5,1,11,1243.44,1244.0468
18,5,1,12,1235.16,1234.9362
18,5,1,13,1299.96,1300.0225
18,5,1,14,1256.04,1256.1182
18,5,1,15,1262.16,1262.4147
18,5,1,16,1216.08,1215.9977
18,5,1,17,1192.68,1192.6512
18,5,1,18,1233.72,1234.1327
18,5,1,19,1269.72,1269.9976
18,5,1,20,1279.8,1278.9583
18,5,1,21,1324.8,1325.2759
18,5,1,22,1295.64,1295.6538
18,5,1,23,1197.36,1197.6525
18,5,2,0,1126.8,1126.0488
18,5,2,1,1096.92,1097.4635
18,5,2,2,1020.24,1020.2214
18,5,2,3,964.44,965.1848
18,5,2,4,898.92,898.60693
18,5,2,5,889.56,889.0811
18,5,2,6,893.52,893.8521
18,5,2,7,950.76,950.34515
18,5,2,8,1027.8,1027.4545
18,5,2,9,1216.8,1216.4418
18,5,2,10,1306.8,1306.823
18,5,2,11,1410.12,1409.1824
18,5,2,12,1397.16,1397.9667
18,5,2,13,1374.48,1373.9626
18,5,2,14,1409.76,1409.2023
18,5,2,15,1396.08,1395.3982
18,5,2,16,1431.72,1431.489
