Year,Month,Day,Hour,Actual,Predict
18,3,27,2,1059.48,1059.479999999999
18,3,27,3,978.12,978.1059374999984
18,3,27,4,930.6,930.5493750000021
18,3,27,5,968.04,968.0343749999975
18,3,27,6,960.84,960.8371874999975
18,3,27,7,1118.52,1118.4946875000005
18,3,27,8,1189.44,1189.4090625000015
18,3,27,9,1414.8,1414.8056249999986
18,3,27,10,1436.4,1436.3803124999984
18,3,27,11,1477.8,1477.9687500000002
18,3,27,12,1467.0,1467.0449999999998
18,3,27,13,1440.36,1440.4668749999983
18,3,27,14,1438.56,1438.5121874999995
18,3,27,15,1327.68,1327.6912499999971
18,3,27,16,1366.2,1366.2084375000006
18,3,27,17,1333.8,1333.8056250000006
18,3,27,18,1356.12,1356.150937499998
18,3,27,19,1287.36,1287.3684374999978
18,3,27,20,1352.88,1352.8631250000017
18,3,27,21,1362.24,1362.214687500002
18,3,27,22,1321.2,1321.2000000000007
18,3,27,23,1184.4,1184.3999999999971
18,3,28,0,1172.88,1172.8406250000019
18,3,28,1,1123.92,1123.9171874999997
18,3,28,2,1072.8,1072.7915625000014
18,3,28,3,997.2,997.197187499998
18,3,28,4,927.72,927.753750000001
18,3,28,5,930.96,930.9065625000025
18,3,28,6,974.16,974.1571875000025
18,3,28,7,1094.4,1094.4028124999975
18,3,28,8,1236.6,1236.6084375000025
18,3,28,9,1461.96,1461.9431250000025
18,3,28,10,1381.68,1381.688437499996
18,3,28,11,1486.08,1485.6806250000006
18,3,28,12,1485.72,1485.5456250000004
18,3,28,13,1418.76,1418.7853125000006
18,3,28,14,1404.36,1404.2053125000002
18,3,28,15,1364.4,1364.383124999999
18,3,28,16,1381.68,1381.6968749999967
18,3,28,17,1347.84,1347.859687499998
18,3,28,18,1330.2,1330.1465625
18,3,28,19,1284.12,1284.1115624999977
18,3,28,20,1331.28,1331.2687499999993
18,3,28,21,1292.4,1292.402812499997
18,3,28,22,1312.2,1312.1915625000001
18,3,28,23,1204.56,1204.5515624999998
18,3,29,0,1122.48,1122.4743749999996
18,3,29,1,1089.36,1089.3571874999996
18,3,29,2,1036.08,1036.0968750000013
18,3,29,3,953.28,953.274374999999
18,3,29,4,912.6,912.6056250000021
18,3,29,5,877.68,877.6940624999974
18,3,29,6,925.92,925.9340624999985
18,3,29,7,1050.12,1050.119999999998
18,3,29,8,1113.12,1113.1003124999982
18,3,29,9,1363.68,1363.6912499999974
18,3,29,10,1443.24,1443.1106250000007
18,3,29,11,1456.56,1456.7484374999995
18,3,29,12,1427.04,1427.0399999999995
18,3,29,13,1364.04,1363.8881249999981
18,3,29,14,1297.8,1297.7999999999993
18,3,29,15,1235.16,1235.1825000000022
18,3,29,16,1259.64,1259.628750000002
18,3,29,17,1259.64,1259.625937500002
18,3,29,18,1245.96,1246.0050000000015
18,3,29,19,1190.52,1190.5171874999996
18,3,29,20,1294.2,1294.1915625000004
18,3,29,21,1208.16,1208.1543750000026
18,3,29,22,1207.08,1207.0912499999997
18,3,29,23,1109.52,1109.4890625000012
18,3,30,0,1065.6,1065.5831250000022
18,3,30,1,1068.84,1068.8456249999974
18,3,30,2,1021.68,1021.6912499999967
18,3,30,3,950.4,950.4112499999977
18,3,30,4,930.96,930.9571875000025
18,3,30,5,875.16,875.1600000000025
18,3,30,6,959.76,959.7515624999979
18,3,30,7,1014.12,1014.2437499999984
18,3,30,8,1144.8,1144.773437500001
18,3,30,9,1331.28,1331.257499999999
18,3,30,10,1360.08,1360.0349999999983
18,3,30,11,1432.08,1431.9956249999996
18,3,30,12,1397.16,1397.1290625000015
18,3,30,13,1289.52,1289.5284374999992
18,3,30,14,1262.88,1262.8687500000012
18,3,30,15,1233.0,1232.9859374999999
18,3,30,16,1219.32,1219.2806250000035
18,3,30,17,1248.12,1248.052499999998
18,3,30,18,1199.52,1199.5432031250002
18,3,30,19,1186.92,1186.9340625
18,3,30,20,1220.04,1220.0568749999986
18,3,30,21,1257.12,1257.1762499999982
18,3,30,22,1205.64,1205.6400000000017
18,3,30,23,1081.8,1081.8000000000013
18,3,31,0,1019.52,1019.5368750000015
18,3,31,1,1041.48,1041.465937499999
18,3,31,2,991.08,991.0743750000015
18,3,31,3,936.36,936.3290625000004
18,3,31,4,947.52,947.5256250000012
18,3,31,5,865.44,865.4653125000016
18,3,31,6,903.96,903.9515625000018
18,3,31,7,981.72,981.7228125000009
18,3,31,8,1047.6,1047.5634375000025
18,3,31,9,1149.84,1149.8315624999977
18,3,31,10,1121.76,1121.7853124999986
18,3,31,11,1162.8,1162.8000000000009
18,3,31,12,1114.2,1114.1999999999991
18,3,31,13,1148.4,1148.4168749999974
18,3,31,14,1096.56,1096.5571874999985
18,3,31,15,1028.16,1028.1796875000025
18,3,31,16,996.12,996.1396874999983
18,3,31,17,1015.56,1015.5571874999983
18,3,31,18,1005.48,1005.4687499999987
18,3,31,19,1027.44,1027.4400000000016
18,3,31,20,1069.56,1069.5571874999985
18,3,31,21,1105.2,1105.199999999999
18,3,31,22,1072.08,1072.0650000000007
18,3,31,23,1015.2,1015.0931249999979
18,4,1,0,1022.4,1022.3915624999976
18,4,1,1,1028.16,1028.1628125000025
18,4,1,2,984.6,984.6000000000023
18,4,1,3,892.44,892.4428125000015
18,4,1,4,938.88,938.8884375000015
18,4,1,5,856.08,856.0462500000014
18,4,1,6,852.12,852.1340624999988
18,4,1,7,880.92,880.9734374999987
18,4,1,8,894.24,894.2646093750017
18,4,1,9,944.64,944.6512499999995
18,4,1,10,951.84,951.8371874999975
18,4,1,11,1000.8,1000.805625000002
18,4,1,12,1010.16,1010.1712500000023
18,4,1,13,977.76,977.762812499998
18,4,1,14,1022.76,1022.7318749999978
18,4,1,15,990.72,990.6468750000008
18,4,1,16,1010.52,1010.5171875000016
18,4,1,17,1011.6,1011.6028125000024
18,4,1,18,1025.28,1025.291249999999
18,4,1,19,1060.56,1060.5740624999985
18,4,1,20,1122.84,1122.8428124999973
18,4,1,21,1094.04,1094.045624999998
18,4,1,22,1119.6,1119.5943750000026
18,4,1,23,1102.32,1102.3256250000031
18,4,2,0,1095.12,1095.122812499998
18,4,2,1,1083.24,1083.2287500000018
18,4,2,2,1028.16,1028.1628125000025
18,4,2,3,942.12,942.0440624999984
18,4,2,4,871.92,871.9115624999986
18,4,2,5,871.2,871.1831249999981
18,4,2,6,905.76,905.7346874999981
18,4,2,7,984.6,984.6056250000023
18,4,2,8,1106.28,1106.2406249999995
18,4,2,9,1305.72,1305.7621875
18,4,2,10,1371.96,1371.9628125000002
18,4,2,11,1399.32,1399.3678125000024
18,4,2,12,1380.6,1380.600000000003
18,4,2,13,1328.4,1328.2987499999995
18,4,2,14,1306.08,1306.0546874999986
18,4,2,15,1288.44,1288.4765625000007
18,4,2,16,1299.24,1299.2540625
18,4,2,17,1322.28,1322.2209375000002
18,4,2,18,1284.84,1284.786562499999
18,4,2,19,1253.88,1253.9109375000014
18,4,2,20,1296.0,1296.0196875
18,4,2,21,1367.28,1367.2968750000002
18,4,2,22,1350.72,1350.7200000000007
18,4,2,23,1136.52,1136.5200000000002
18,4,3,0,1109.16,1109.1037500000016
18,4,3,1,1073.88,1073.8828125000018
18,4,3,2,1014.12,1014.2549999999984
18,4,3,3,934.56,934.5599999999985
18,4,3,4,897.48,897.477187499999
18,4,3,5,876.96,876.9431250000023
18,4,3,6,932.76,932.748749999998
18,4,3,7,1019.52,1019.5256250000016
18,4,3,8,1128.24,1128.2512500000014
18,4,3,9,1315.8,1315.7859374999991
18,4,3,10,1372.68,1372.696874999996
18,4,3,11,1432.08,1432.0068749999987
18,4,3,12,1409.76,1409.7628124999997
18,4,3,13,1378.44,1378.395
18,4,3,14,1386.0,1385.9971875000003
18,4,3,15,1343.16,1343.1009375000021
18,4,3,16,1377.0,1377.0168749999998
18,4,3,17,1351.08,1351.079999999998
18,4,3,18,1300.32,1300.3228125000041
18,4,3,19,1254.24,1254.2400000000007
18,4,3,20,1360.08,1360.068749999998
18,4,3,21,1334.52,1334.4974999999988
18,4,3,22,1325.88,1325.868750000002
18,4,3,23,1164.96,1164.937500000002
18,4,4,0,1189.44,1189.4118750000014
18,4,4,1,1094.04,1094.0428124999978
18,4,4,2,1056.24,1056.2512500000018
18,4,4,3,990.36,990.4246875000006
18,4,4,4,965.52,965.5171875000011
18,4,4,5,922.68,922.6940624999972
18,4,4,6,947.88,947.8771875000015
18,4,4,7,1015.2,1015.0734374999979
18,4,4,8,1168.2,1168.183124999999
18,4,4,9,1355.4,1355.4393749999986
18,4,4,10,1436.4,1436.3465624999976
18,4,4,11,1551.6,1551.6871875000022
18,4,4,12,1470.96,1470.97125
18,4,4,13,1372.68,1372.696874999996
18,4,4,14,1369.8,1369.8112499999988
18,4,4,15,1308.96,1308.9965625000007
18,4,4,16,1360.08,1360.0743749999983
18,4,4,17,1374.12,1374.117187499998
18,4,4,18,1366.2,1366.2140625000009
18,4,4,19,1375.2,1375.1943749999998
18,4,4,20,1361.52,1361.5396874999997
18,4,4,21,1252.44,1252.5103125000003
18,4,4,22,1279.8,1279.8703125000013
18,4,4,23,1159.2,1159.2084374999993
18,4,5,0,1096.2,1096.1774999999986
18,4,5,1,1084.32,1084.3256250000034
18,4,5,2,1026.72,1026.725625000001
18,4,5,3,940.68,940.6799999999972
18,4,5,4,914.4,914.4112499999981
18,4,5,5,878.4,878.3831249999981
18,4,5,6,936.72,936.725625000001
18,4,5,7,1057.68,1057.719374999997
18,4,5,8,1173.96,1173.9543750000018
18,4,5,9,1428.84,1428.8203124999993
18,4,5,10,1482.48,1482.4800000000002
18,4,5,11,1519.92,1519.8356249999997
18,4,5,12,1595.88,1595.6184375000005
18,4,5,13,1541.16,1541.1375000000016
18,4,5,14,1536.12,1536.0412500000002
18,4,5,15,1528.2,1528.1915625000006
18,4,5,16,1457.64,1457.6203125000036
18,4,5,17,1482.12,1481.9681249999999
18,4,5,18,1376.28,1376.2743750000004
18,4,5,19,1347.12,1347.1115624999977
18,4,5,20,1327.68,1327.6828124999965
18,4,5,21,1278.0,1278.0309374999997
18,4,5,22,1302.12,1302.131249999998
18,4,5,23,1184.4,1184.4028124999973
18,4,6,0,1181.16,1181.1600000000026
18,4,6,1,1151.64,1151.6681250000008
18,4,6,2,1049.76,1049.759999999998
18,4,6,3,1029.96,1029.9543750000028
18,4,6,4,957.24,957.178125000002
18,4,6,5,996.48,996.4828124999987
18,4,6,6,946.44,946.4400000000015
18,4,6,7,1057.68,1057.719374999997
18,4,6,8,1164.24,1164.254062500001
18,4,6,9,1375.92,1375.9115625000004
18,4,6,10,1413.0,1413.050625
18,4,6,11,1486.44,1486.468125
18,4,6,12,1472.4,1472.4028125000004
18,4,6,13,1463.76,1463.7684375000003
18,4,6,14,1462.32,1462.3396875000033
18,4,6,15,1460.88,1460.8490625000018
18,4,6,16,1491.12,1490.790937500001
